Gender,State,State_Rate,Height,Weight,BMI,Age,Rate
Male,CA,0.144250618,176,111.7,36.06017562,35,0.026129665
Male,MI,0.116100661,183,111.8,33.38409627,58,0.126390251
Male,NY,0.090803152,176,95.8,30.92716942,65,0.14575
Male,OH,0.127584239,185,96.3,28.13732652,64,0.11825
Male,IL,0.109404745,173,109.1,36.45293862,32,0.02147426
Male,KY,0.318099535,171,67.8,23.18662152,63,0.12425
Male,CA,0.144250618,174,70.7,23.35182983,21,0.01075
Male,SC,0.187358759,174,71.4,23.58303607,68,0.185
Male,TX,0.100671299,172,77.6,26.23039481,58,0.07575
Male,CA,0.144250618,182,101.7,30.70281367,50,0.053
Male,SC,0.187358759,174,87,28.73563218,27,0.014
Male,GA,0.137354304,186,86.6,25.03179558,54,0.054
Male,OH,0.127584239,183,97.5,29.11403745,47,0.03425
Male,IL,0.109404745,185,69,20.16070124,54,0.053
Male,FL,0.110344602,166,59.6,21.62868341,81,0.53125
Male,WA,0.162924698,170,101.4,35.08650519,55,0.135033088
Male,KS,0.171908422,189,91.5,25.61518435,31,0.0155
Male,IN,0.127531359,183,94.4,28.18836036,61,0.115
Male,VA,0.141723188,176,101.8,32.86415289,73,0.303458
Male,VA,0.141723188,171,71.9,24.58876235,26,0.01
Male,NY,0.090803152,179,93.3,29.11894136,57,0.06775
Male,CA,0.144250618,170,85.3,29.51557093,46,0.0355
Male,MA,0.100433676,169,70.4,24.64899688,66,0.1425
Male,TX,0.100671299,175,84.1,27.46122449,74,0.24275
Male,IN,0.127531359,176,95.9,30.95945248,56,0.076
Male,ME,0.16190102,163,71.1,26.76051037,70,0.2515
Male,OH,0.127584239,185,81.9,23.92987582,33,0.01275
Male,CA,0.144250618,185,77.7,22.7027027,35,0.01575
Male,TX,0.100671299,181,111.4,34.00384604,58,0.102306201
Male,TX,0.100671299,178,75.9,23.95530867,62,0.1105
Male,KS,0.171908422,182,75.5,22.79314093,79,0.5055
Male,WA,0.162924698,182,99,29.88769472,22,0.01325
Male,VA,0.141723188,173,75,25.05930703,20,0.00925
Male,MD,0.11715057,175,97.3,31.77142857,76,0.393335357
Male,FL,0.110344602,164,66.5,24.72486615,66,0.14975
Male,WI,0.178147577,174,84.7,27.97595455,76,0.5125
Male,OR,0.189499316,172,93.3,31.53731747,21,0.0115
Male,NC,0.1797489,184,88.4,26.11058601,23,0.015
Male,PA,0.12856016,176,111,35.83419421,54,0.08897582
Male,NJ,0.132262017,176,83.3,26.89178719,43,0.024666667
Male,MA,0.100433676,181,90.2,27.5327371,46,0.02625
Male,NC,0.1797489,179,72.1,22.50241878,29,0.01475
Male,MA,0.100433676,167,66.9,23.98795224,59,0.062
Male,AR,0.148165824,176,78.9,25.47133264,20,0.01425
Male,FL,0.110344602,175,105.1,34.31836735,55,0.106229388
Male,VA,0.141723188,178,98.7,31.15136978,37,0.01275
Male,IL,0.109404745,167,94.1,33.74090143,84,0.779797669
Male,TN,0.119972761,176,77.9,25.14850207,30,0.01525
Male,KS,0.171908422,163,101.7,38.27769205,83,0.999
Male,IL,0.109404745,173,76.7,25.62731799,56,0.079
Male,MN,0.122278237,181,65.1,19.8711883,59,0.0985
Male,FL,0.110344602,185,64.4,18.81665449,31,0.01425
Male,IL,0.109404745,189,81.5,22.81571065,34,0.0125
Male,OK,0.1760191,176,89.6,28.92561983,27,0.018
Male,PA,0.12856016,168,82.8,29.33673469,40,0.0225
Male,TX,0.100671299,186,60.2,17.40085559,28,0.01
Male,IA,0.125604724,166,80.3,29.14065902,20,0.0105
Male,PA,0.12856016,177,101.6,32.43001692,61,0.13401893
Male,GA,0.137354304,174,89,29.39622143,71,0.274
Male,SC,0.187358759,182,89.4,26.98949402,54,0.06925
Male,NC,0.1797489,179,97,30.27371181,40,0.02875
Male,OH,0.127584239,167,89.5,32.09150561,41,0.024997557
Male,IL,0.109404745,169,92.7,32.45684675,79,0.4306329
Male,OK,0.1760191,178,63.7,20.10478475,72,0.343
Male,IL,0.109404745,171,74.6,25.51212339,44,0.02325
Male,OK,0.1760191,182,103.2,31.15565753,26,0.018
Male,UT,0.105887424,172,115.1,38.90616549,52,0.120462159
Male,CA,0.144250618,172,95.7,32.34856679,68,0.184908312
Male,VA,0.141723188,169,68.6,24.01876685,35,0.01275
Male,MI,0.116100661,181,81.3,24.8160923,44,0.02975
Male,MI,0.116100661,171,55.5,18.98019904,20,0.01325
Male,IN,0.127531359,177,80.1,25.5673657,73,0.2585
Male,AZ,0.114179823,172,113.2,38.26392645,51,0.133799858
Male,NJ,0.132262017,170,107.1,37.05882353,38,0.025323529
Male,FL,0.110344602,163,74.1,27.88964583,75,0.34325
Male,CA,0.144250618,172,112.9,38.16252028,42,0.0449171
Male,NC,0.1797489,169,68.1,23.84370295,61,0.14225
Male,MA,0.100433676,178,73.4,23.16626689,68,0.1425
Male,CA,0.144250618,182,68.6,20.71005917,24,0.01075
Male,MI,0.116100661,170,97.1,33.59861592,74,0.431758002
Male,OH,0.127584239,169,101.7,35.60799692,72,0.406551482
Male,MO,0.114386258,189,73.5,20.57613169,39,0.02
Male,TX,0.100671299,179,81.2,25.34252988,77,0.38225
Male,MO,0.114386258,181,82.9,25.30447789,24,0.0135
Male,NC,0.1797489,173,85.7,28.63443483,47,0.043
Male,NJ,0.132262017,163,63.1,23.74948248,78,0.37875
Male,FL,0.110344602,189,88.8,24.85932645,24,0.01125
Male,IN,0.127531359,187,64.1,18.33052132,35,0.01625
Male,MN,0.122278237,169,100.1,35.04779244,62,0.226452122
Male,MN,0.122278237,185,80.1,23.40394449,32,0.0155
Male,AK,0.257532855,167,76.9,27.57359532,74,0.32325
Male,CA,0.144250618,190,77.8,21.55124654,31,0.012
Male,CT,0.129071275,174,83.6,27.61263047,84,0.57175
Male,PA,0.12856016,184,83.5,24.66327977,24,0.01275
Male,SD,0.067540204,189,92.3,25.83914224,44,0.046
Male,CA,0.144250618,188,113.2,32.028067,37,0.016603808
Male,AZ,0.114179823,169,69.3,24.26385631,23,0.01675
Male,AL,0.104762589,182,64.4,19.44209637,72,0.27825
Male,DE,0.065467027,178,110.4,34.84408534,64,0.170794881
Male,NJ,0.132262017,173,70.2,23.45551138,69,0.1485
Male,FL,0.110344602,172,83,28.05570579,63,0.10825
Male,FL,0.110344602,163,70.6,26.57232113,75,0.34325
Male,CA,0.144250618,167,90.4,32.41421349,61,0.129285348
Male,WY,0.111853908,178,84.4,26.63805075,75,0.439
Male,FL,0.110344602,190,89.2,24.70914127,21,0.01125
Male,MN,0.122278237,184,96.5,28.50307183,28,0.0155
Male,MD,0.11715057,172,68.1,23.01919957,54,0.0505
Male,TX,0.100671299,184,93.3,27.55789225,26,0.01
Male,PA,0.12856016,176,86,27.76342975,82,0.628
Male,NC,0.1797489,187,83.9,23.99267923,53,0.06525
Male,WI,0.178147577,185,85.9,25.09861213,24,0.01525
Male,AL,0.104762589,181,63.3,19.32175453,40,0.02675
Male,MD,0.11715057,180,77.2,23.82716049,45,0.03325
Male,CA,0.144250618,184,85.5,25.25401701,70,0.2535
Male,MA,0.100433676,178,87.7,27.67958591,37,0.013666667
Male,CO,0.132889063,167,97.1,34.81659436,50,0.068102623
Male,CA,0.144250618,174,89.4,29.52833928,70,0.2535
Male,UT,0.105887424,179,96.3,30.05524172,65,0.176
Male,MA,0.100433676,180,74.2,22.90123457,81,0.55425
Male,VA,0.141723188,166,82.4,29.9027435,59,0.0735
Male,CA,0.144250618,181,92.5,28.23479137,68,0.16775
Male,MA,0.100433676,182,89,26.86873566,24,0.009666667
Male,OH,0.127584239,174,95,31.37798917,28,0.013666667
Male,IL,0.109404745,182,70,21.13271344,48,0.03475
Male,CA,0.144250618,171,87,29.75274443,80,0.61
Male,TX,0.100671299,179,71.9,22.43999875,42,0.0205
Male,CA,0.144250618,179,79.5,24.81195968,84,0.61
Male,TX,0.100671299,169,100.7,35.25786912,64,0.170024181
Male,OH,0.127584239,169,73.8,25.83943139,79,0.4085
Male,TX,0.100671299,178,95.4,30.10983462,58,0.07575
Male,PA,0.12856016,177,92.5,29.52535989,44,0.0225
Male,WA,0.162924698,174,62.4,20.61038446,73,0.29375
Male,AZ,0.114179823,175,81.5,26.6122449,42,0.0355
Male,AR,0.148165824,184,79.2,23.39319471,55,0.10225
Male,WI,0.178147577,163,99.9,37.60021077,79,0.968641203
Male,MA,0.100433676,171,87.9,30.06053145,48,0.02625
Male,KY,0.318099535,183,115.2,34.39935501,54,0.083889243
Male,TX,0.100671299,176,83.6,26.98863636,61,0.1105
Male,CA,0.144250618,178,57.9,18.2742078,21,0.01075
Male,MI,0.116100661,173,66.5,22.21925223,49,0.045
Male,WI,0.178147577,186,97.5,28.18244884,49,0.04725
Male,NC,0.1797489,184,103.7,30.6297259,22,0.015
Male,NJ,0.132262017,166,111.2,40.35418784,57,0.152582242
Male,NH,0.123373761,175,106.3,34.71020408,42,0.02427551
Male,TX,0.100671299,176,68.5,22.11389463,81,0.59425
Male,WA,0.162924698,174,68,22.46003435,45,0.03975
Male,IL,0.109404745,178,74.7,23.57656862,32,0.0125
Male,KY,0.318099535,181,80.1,24.44980312,79,0.539
Male,CA,0.144250618,169,80.8,28.29032597,20,0.01075
Male,CA,0.144250618,172,62,20.9572742,29,0.01075
Male,VA,0.141723188,181,94.8,28.93684564,39,0.01275
Male,OK,0.1760191,172,97.2,32.85559762,75,0.615093294
Male,NC,0.1797489,177,110.9,35.39851256,51,0.101775442
Male,MA,0.100433676,180,108.5,33.48765432,33,0.014429012
Male,OR,0.189499316,188,100.3,28.37822544,32,0.01375
Male,AL,0.104762589,168,67.1,23.77409297,36,0.01925
Male,MT,0.254407829,187,109.8,31.39923933,47,0.06
Male,VA,0.141723188,181,77.8,23.74774885,45,0.0295
Male,GA,0.137354304,169,91.6,32.07170617,54,0.05728082
Male,MO,0.114386258,172,111.7,37.75689562,48,0.079411675
Male,WI,0.178147577,182,92.1,27.80461297,72,0.3315
Male,LA,0.139323916,174,114.6,37.85176377,40,0.060242643
Male,MI,0.116100661,168,108.9,38.58418367,46,0.09169324
Male,AR,0.148165824,179,79.9,24.93679973,61,0.1445
Male,MI,0.116100661,174,72.5,23.94636015,36,0.022
Male,NC,0.1797489,171,113.2,38.71276632,50,0.1342137
Male,NJ,0.132262017,179,71.4,22.28394869,60,0.10025
Male,WA,0.162924698,183,85.8,25.62035295,37,0.0185
Male,PA,0.12856016,174,83.9,27.71171885,69,0.1705
Male,CA,0.144250618,169,101.6,35.57298414,80,0.967428049
Male,UT,0.105887424,172,83.9,28.35992428,74,0.26125
Male,IN,0.127531359,181,84.2,25.70129117,23,0.014666667
Male,OK,0.1760191,168,77.7,27.5297619,46,0.05225
Male,FL,0.110344602,178,104.1,32.85570004,62,0.127556929
Male,AR,0.148165824,171,100.7,34.43794672,25,0.023358918
Male,NY,0.090803152,172,68.1,23.01919957,39,0.013
Male,UT,0.105887424,185,76.4,22.3228634,43,0.029
Male,KY,0.318099535,165,88.4,32.47015611,78,0.603962121
Male,FL,0.110344602,180,101,31.17283951,25,0.01175
Male,FL,0.110344602,171,74.5,25.47792483,28,0.01175
Male,MI,0.116100661,188,70.1,19.83363513,33,0.01625
Male,MD,0.11715057,173,78.7,26.29556617,38,0.01575
Male,FL,0.110344602,178,80.8,25.50183058,60,0.10825
Male,AL,0.104762589,182,95,28.6801111,33,0.01575
Male,IL,0.109404745,188,93.7,26.51086464,39,0.01525
Male,OR,0.189499316,176,114.1,36.83496901,51,0.102076608
Male,IA,0.125604724,181,91.9,28.05164678,30,0.011
Male,UT,0.105887424,187,81.7,23.36355057,52,0.05775
Male,WI,0.178147577,181,76.7,23.41198376,39,0.022
Male,CA,0.144250618,180,79.1,24.41358025,78,0.393
Male,IL,0.109404745,185,74,21.62162162,52,0.053
Male,ND,0.2565,168,69.8,24.73072562,45,0.0765
Male,MI,0.116100661,174,86.3,28.50442595,56,0.1005
Male,CA,0.144250618,167,65,23.30668005,74,0.2535
Male,TX,0.100671299,164,81.9,30.45062463,83,0.59425
Male,AL,0.104762589,190,101.5,28.11634349,21,0.0135
Male,CA,0.144250618,178,65,20.51508648,51,0.053
Male,CA,0.144250618,186,70,20.23355301,26,0.01075
Male,WI,0.178147577,181,85.7,26.15915265,62,0.154
Male,CO,0.132889063,188,104,29.42507922,53,0.04625
Male,PA,0.12856016,187,72.3,20.6754554,31,0.0135
Male,OR,0.189499316,174,59.2,19.55344167,82,0.748
Male,AL,0.104762589,169,103.7,36.30825251,66,0.317620542
Male,CA,0.144250618,175,74,24.16326531,64,0.11625
Male,NM,0.205207447,178,90.7,28.62643606,37,0.028
Male,CA,0.144250618,164,66.5,24.72486615,82,0.61
Male,MA,0.100433676,172,68.7,23.2220119,71,0.2265
Male,OR,0.189499316,174,85.4,28.20716079,80,0.748
Male,NY,0.090803152,167,72.8,26.10348166,50,0.046
Male,WI,0.178147577,182,99.9,30.15940104,23,0.01525
Male,CA,0.144250618,179,78.5,24.49985955,84,0.61
Male,NY,0.090803152,168,82.5,29.23044218,77,0.34575
Male,TN,0.119972761,176,75.7,24.43827479,35,0.019
Male,GA,0.137354304,183,93.1,27.80017319,80,0.65
Male,TX,0.100671299,176,101.8,32.86415289,76,0.450910866
Male,WY,0.111853908,173,94.2,31.47448963,32,0.043
Male,IN,0.127531359,175,82.5,26.93877551,18,0.008333333
Male,PA,0.12856016,179,91,28.40111108,55,0.0815
Male,PA,0.12856016,173,80.1,26.7633399,66,0.1705
Male,TN,0.119972761,178,90.2,28.4686277,44,0.02725
Male,CA,0.144250618,168,71,25.15589569,83,0.61
Male,IL,0.109404745,183,99.2,29.62166682,56,0.079
Male,FL,0.110344602,167,86.5,31.01581269,70,0.2275
Male,KY,0.318099535,177,83.1,26.52494494,48,0.03625
Male,CA,0.144250618,181,88.2,26.92225512,33,0.012
Male,TX,0.100671299,188,64.4,18.22091444,36,0.01475
Male,MI,0.116100661,172,83,28.05570579,47,0.045
Male,NY,0.090803152,188,70.5,19.94680851,33,0.01
Male,MD,0.11715057,175,93.2,30.43265306,53,0.0505
Male,KS,0.171908422,169,100.2,35.08280522,57,0.152376394
Male,NC,0.1797489,178,85.1,26.85898245,23,0.015
Male,WI,0.178147577,190,68.4,18.94736842,32,0.01575
Male,PA,0.12856016,186,80.9,23.38420627,34,0.0135
Male,IA,0.125604724,176,79.4,25.63274793,43,0.02275
Male,CA,0.144250618,169,104,36.41329085,63,0.199019259
Male,TN,0.119972761,169,85.4,29.90091383,66,0.19075
Male,MN,0.122278237,180,100.9,31.14197531,40,0.02925
Male,NC,0.1797489,167,83.7,30.01183262,81,0.75925
Male,CA,0.144250618,167,108.6,38.9400839,40,0.047570536
Male,PA,0.12856016,184,68.6,20.26228733,49,0.0345
Male,NC,0.1797489,184,102.9,30.393431,72,0.31425
Male,CA,0.144250618,175,85.3,27.85306122,43,0.02275
Male,WA,0.162924698,169,109.6,38.37400651,56,0.179044512
Male,MA,0.100433676,188,101.2,28.63286555,29,0.010333333
Male,WA,0.162924698,184,59.4,17.54489603,80,0.7325
Male,IL,0.109404745,183,59.5,17.76702798,78,0.385
Male,MA,0.100433676,171,102.4,35.01932218,73,0.340406471
Male,PA,0.12856016,171,72.6,24.82815225,62,0.12025
Male,TX,0.100671299,164,74.3,27.62492564,18,0.00575
Male,CA,0.144250618,174,102.9,33.98731669,30,0.01617717
Male,CA,0.144250618,188,97.3,27.52942508,46,0.0355
Male,PA,0.12856016,172,72,24.33747972,64,0.12025
Male,IN,0.127531359,173,93.7,31.30742758,66,0.16825
Male,NE,0.220026075,175,83.7,27.33061224,31,0.01375
Male,CT,0.129071275,181,87.1,26.58649003,41,0.01925
Male,GA,0.137354304,173,61.2,20.44839453,77,0.4305
Male,WI,0.178147577,186,89,25.7255174,28,0.0145
Male,MN,0.122278237,175,80.2,26.1877551,26,0.0155
Male,MA,0.100433676,164,78,29.00059488,72,0.2265
Male,NY,0.090803152,171,88.9,30.40251701,35,0.013
Male,OH,0.127584239,169,101.6,35.57298414,52,0.084055224
Male,NC,0.1797489,168,74,26.21882086,75,0.49975
Male,MA,0.100433676,173,67.7,22.62020114,34,0.011333333
Male,WA,0.162924698,186,106.2,30.69719043,34,0.01425
Male,LA,0.139323916,181,110.6,33.75965325,28,0.023322577
Male,MS,0.265578722,174,99.1,32.73219712,59,0.14787827
Male,AZ,0.114179823,175,91.6,29.91020408,72,0.26275
Male,CA,0.144250618,170,92.5,32.00692042,61,0.122183175
Male,MA,0.100433676,169,65.7,23.00339624,26,0.010333333
Male,OK,0.1760191,173,112.9,37.72261018,46,0.099713457
Male,FL,0.110344602,179,81.5,25.43615992,43,0.023
Male,GA,0.137354304,182,105.3,31.78963893,38,0.015785911
Male,TX,0.100671299,186,92.6,26.76610013,54,0.04975
Male,PA,0.12856016,183,108,32.24939532,62,0.130760968
Male,WI,0.178147577,182,92.6,27.95556092,84,0.80375
Male,MI,0.116100661,186,76.7,22.17019309,38,0.022
Male,TX,0.100671299,183,100.8,30.09943564,77,0.38225
Male,MD,0.11715057,178,92.8,29.28923116,52,0.0505
Male,MI,0.116100661,170,106.8,36.9550173,62,0.264056445
Male,NJ,0.132262017,177,93.1,29.71687574,76,0.37875
Male,NC,0.1797489,177,72.6,23.1734176,53,0.06525
Male,TX,0.100671299,170,85.3,29.51557093,27,0.01
Male,CA,0.144250618,170,94.6,32.73356401,65,0.194595804
Male,CA,0.144250618,172,63.9,21.59951325,20,0.01075
Male,MI,0.116100661,171,111.7,38.19978797,27,0.031184499
Male,TX,0.100671299,188,68,19.23947488,32,0.011
Male,PA,0.12856016,184,103.3,30.51157845,31,0.0135
Male,NY,0.090803152,181,62.7,19.13860993,69,0.14575
Male,FL,0.110344602,181,93.1,28.41793596,32,0.01425
Male,FL,0.110344602,189,75.7,21.1920159,23,0.01125
Male,MA,0.100433676,167,87.4,31.33852056,18,0.005666667
Male,GA,0.137354304,182,97.6,29.46504045,51,0.054
Male,NC,0.1797489,182,85.6,25.84228958,56,0.09775
Male,CA,0.144250618,170,60.1,20.79584775,72,0.2535
Male,MA,0.100433676,164,68.6,25.5056514,77,0.332
Male,TX,0.100671299,162,59.9,22.82426459,76,0.38225
Male,AR,0.148165824,177,79.9,25.50352708,71,0.299
Male,TN,0.119972761,170,94.3,32.62975779,23,0.014305796
Male,MI,0.116100661,170,111.8,38.68512111,63,0.302270112
Male,CO,0.132889063,170,89.6,31.00346021,65,0.15
Male,TN,0.119972761,176,83.2,26.85950413,41,0.02725
Male,AR,0.148165824,186,85.9,24.82946005,36,0.02075
Male,OH,0.127584239,183,92.3,27.56128878,54,0.053
Male,GA,0.137354304,178,107.1,33.80255018,40,0.028058129
Male,OH,0.127584239,178,84.5,26.66961242,25,0.013666667
Male,TN,0.119972761,176,69.1,22.30759298,77,0.4315
Male,GA,0.137354304,183,99.8,29.80083012,68,0.17925
Male,FL,0.110344602,185,82.6,24.13440467,28,0.01175
Male,LA,0.139323916,170,69,23.87543253,18,0.00925
Male,IL,0.109404745,173,68.1,22.75385078,76,0.385
Male,OR,0.189499316,173,76.3,25.49366835,38,0.01725
Male,NJ,0.132262017,178,72.1,22.75596516,49,0.03
Male,OH,0.127584239,172,73.8,24.94591671,70,0.2555
Male,CA,0.144250618,172,85.3,28.83315306,76,0.393
Male,TX,0.100671299,175,86.7,28.31020408,74,0.24275
Male,AZ,0.114179823,179,112.8,35.20489373,58,0.145037052
Male,WI,0.178147577,185,73.6,21.50474799,70,0.3315
Male,OH,0.127584239,171,97.9,33.48038713,59,0.100810602
Male,NM,0.205207447,169,61,21.3577956,82,0.68175
Male,CA,0.144250618,184,61.9,18.28331758,26,0.01075
Male,MA,0.100433676,162,66.2,25.22481329,79,0.332
Male,VA,0.141723188,172,76.2,25.75716604,29,0.01
Male,PA,0.12856016,172,65.3,22.07274202,66,0.1705
Male,NC,0.1797489,179,102.2,31.89663244,82,0.785440227
Male,NH,0.123373761,178,80.4,25.37558389,33,0.012
Male,TX,0.100671299,184,88.5,26.14012287,55,0.07575
Male,WI,0.178147577,174,79.5,26.25842251,69,0.2135
Male,NY,0.090803152,172,100.8,34.07247161,23,0.010886966
Male,CT,0.129071275,180,75.9,23.42592593,59,0.068
Male,OK,0.1760191,181,59.2,18.07026648,24,0.015
Male,MD,0.11715057,171,81.8,27.97441948,75,0.38725
Male,NE,0.220026075,174,67,22.12973973,33,0.01375
Male,NJ,0.132262017,178,95.7,30.20451963,41,0.024666667
Male,MD,0.11715057,172,76.6,25.89237426,68,0.17275
